"","i","j","day_diff","idx_diff"
"44302",299,49,3.57754677069297,250
"44303",299,50,9.69377388549268,249
"44304",299,51,6.54574044016296,248
"44305",299,52,6.20071163019152,247
"44306",299,53,6.66706546812113,246
"44307",299,54,6.74421738488243,245
"44308",299,55,4.74279584654471,244
"44309",299,56,4.80381222300307,243
"44310",299,57,5.10791560329031,242
"44311",299,58,2.73909089718074,241
"44312",299,59,4.17507079640656,240
"44313",299,60,5.8411943509094,239
"44314",299,61,6.60580038495165,238
"44315",299,62,8.55185505479236,237
"44316",299,63,5.30977280305212,236
"44317",299,64,3.47621073650168,235
"44318",299,65,5.95730041794073,234
"44319",299,66,7.80797712003946,233
"44320",299,67,5.40675909657166,232
"44321",299,68,4.6089853754123,231
"44322",299,69,7.86506725653002,230
"44323",299,70,4.55548602120501,229
"44324",299,71,4.39782293467491,228
"44325",299,72,4.53203422772666,227
"44326",299,73,4.15734614181448,226
"44327",299,74,3.64754228071243,225
"44328",299,75,2.96766727134455,224
"44329",299,76,2.69324761566823,223
"44330",299,77,3.34606596256192,222
"44331",299,78,5.26157547915889,221
"44332",299,79,5.04040370962934,220
"44333",299,80,3.05813446360416,219
"44334",299,81,2.21934747633018,218
"44335",299,82,4.31168287062561,217
"44336",299,83,5.40118603681952,216
"44337",299,84,6.43054877138895,215
"44338",299,85,6.81095429696063,214
"44339",299,86,5.94020570393876,213
"44340",299,87,7.46361001388149,212
"44341",299,88,6.94751832681861,211
"44342",299,89,3.9294993345319,210
"44343",299,90,6.05311876307521,209
"44344",299,91,5.02643755496934,208
"44345",299,92,3.87243234904787,207
"44346",299,93,3.72459221319276,206
"44347",299,94,6.30435954486896,205
"44348",299,95,4.96419820363547,204
"44349",299,96,4.68062858465184,203
"44350",299,97,1.66338140071512,202
"44351",299,98,4.43402636173534,201
"44352",299,99,3.59175798859757,200
"44353",299,100,1.76528925827247,199
"44354",299,101,3.95138320909318,198
"44355",299,102,2.126911459964,197
"44356",299,103,2.97742190893542,196
"44357",299,104,1.88312610356221,195
"44358",299,105,1.89115143676742,194
"44359",299,106,4.46954414434942,193
"44360",299,107,4.11550482661086,192
"44361",299,108,1.9286309257941,191
"44362",299,109,0.779916131963251,190
"44363",299,110,3.55417326571336,189
"44364",299,111,4.74031397297236,188
"44365",299,112,3.66460978243628,187
"44366",299,113,2.59742776957118,186
"44367",299,114,2.57629280855411,185
"44368",299,115,2.66162047790018,184
"44369",299,116,4.52620351707428,183
"44370",299,117,4.71798016115942,182
"44371",299,118,4.25704498593487,181
"44372",299,119,3.396780570785,180
"44373",299,120,2.74036742935634,179
"44374",299,121,1.26795660703256,178
"44375",299,122,1.58307130445423,177
"44376",299,123,4.62121599891559,176
"44377",299,124,3.66941113401492,175
"44378",299,125,4.31535621497661,174
"44379",299,126,1.9346682289542,173
"44380",299,127,2.06485533472959,172
"44381",299,128,2.37804303594762,171
"44382",299,129,2.17208207157286,170
"44383",299,130,2.86970883871333,169
"44384",299,131,1.93954133017238,168
"44385",299,132,1.61325651475502,167
"44386",299,133,1.74628211011172,166
"44387",299,134,2.03033813654555,165
"44388",299,135,2.16460377733854,164
"44389",299,136,2.116973400894,163
"44390",299,137,3.63102740145049,162
"44391",299,138,2.65804262218917,161
"44392",299,139,1.93308636756199,160
"44393",299,140,1.31144938144421,159
"44394",299,141,2.75572988302682,158
"44395",299,142,2.01059381577079,157
"44396",299,143,3.79727980127478,156
"44397",299,144,3.24232286608264,155
"44398",299,145,2.77072016582777,154
"44399",299,146,4.18292201647318,153
"44400",299,147,4.56215025740852,152
"44401",299,148,3.60025626451142,151
"44402",299,149,4.04597524339334,150
"44403",299,150,3.98721249206591,149
"44404",299,151,5.53559648300477,148
"44405",299,152,5.46031323245755,147
"44406",299,153,7.70118320100623,146
"44407",299,154,5.85183308706925,145
"44408",299,155,4.27275101922397,144
"44409",299,156,3.14396519105015,143
"44410",299,157,3.8051656210206,142
"44411",299,158,4.58647163879908,141
"44412",299,159,5.33584765628683,140
"44413",299,160,6.09794949863024,139
"44414",299,161,4.97587471519293,138
"44415",299,162,4.16934718099947,137
"44416",299,163,3.40819152183783,136
"44417",299,164,5.84511022473788,135
"44418",299,165,5.11239445636628,134
"44419",299,166,3.96472761163501,133
"44420",299,167,3.14447298056952,132
"44421",299,168,2.44281689407709,131
"44422",299,169,3.75673145939263,130
"44423",299,170,4.04196210826948,129
"44424",299,171,2.43921549134049,128
"44425",299,172,3.55554487846042,127
"44426",299,173,4.32062793886569,126
"44427",299,174,5.21413050859329,125
"44428",299,175,5.20800827260865,124
"44429",299,176,5.41531177791677,123
"44430",299,177,5.02392335129145,122
"44431",299,178,3.86820466442965,121
"44432",299,179,4.54055836506228,120
"44433",299,180,6.19892510858219,119
"44434",299,181,5.31831856609027,118
"44435",299,182,5.96428519214588,117
"44436",299,183,5.74649866910589,116
"44437",299,184,4.77603295614982,115
"44438",299,185,4.84988459209788,114
"44439",299,186,5.13627932620686,113
"44440",299,187,3.95116625363606,112
"44441",299,188,4.40528059047398,111
"44442",299,189,4.75863450583599,110
"44443",299,190,4.39792547709204,109
"44444",299,191,5.26719972069481,108
"44445",299,192,6.8732624079957,107
"44446",299,193,6.48943639480264,106
"44447",299,194,4.4772627590688,105
"44448",299,195,5.72148802328534,104
"44449",299,196,4.00547094448169,103
"44450",299,197,4.62609237521383,102
"44451",299,198,5.53538092912987,101
"44452",299,199,5.44447669038174,100
"44453",299,200,5.58514406103212,99
"44454",299,201,5.41127675182419,98
"44455",299,202,7.43212854647648,97
"44456",299,203,7.68314244776693,96
"44457",299,204,7.59772342264852,95
"44458",299,205,7.1283394599544,94
"44459",299,206,5.40730927458198,93
"44460",299,207,5.86119934661651,92
"44461",299,208,6.45781814309664,91
"44462",299,209,6.0548784233782,90
"44463",299,210,7.09149375314053,89
"44464",299,211,6.51361839876544,88
"44465",299,212,6.3867121060077,87
"44466",299,213,5.33986826836905,86
"44467",299,214,6.44659350268998,85
"44468",299,215,4.27258038411271,84
"44469",299,216,4.29075493428475,83
"44470",299,217,4.33566863966064,82
"44471",299,218,4.88038071243736,81
"44472",299,219,5.2137426685565,80
"44473",299,220,5.52353785927078,79
"44474",299,221,5.50553228918672,78
"44475",299,222,6.43238616044588,77
"44476",299,223,5.37940742923781,76
"44477",299,224,5.57233768097769,75
"44478",299,225,3.95273897693209,74
"44479",299,226,4.30769538645505,73
"44480",299,227,3.38705902964657,72
"44481",299,228,5.16948201346993,71
"44482",299,229,4.48356364179488,70
"44483",299,230,4.9080467933424,69
"44484",299,231,2.98786769508646,68
"44485",299,232,4.01542677076172,67
"44486",299,233,5.23671486397372,66
"44487",299,234,6.28875828303824,65
"44488",299,235,4.17319524592954,64
"44489",299,236,4.93931334250303,63
"44490",299,237,4.22752052881079,62
"44491",299,238,4.43646455527171,61
"44492",299,239,6.71427798365876,60
"44493",299,240,6.207244240406,59
"44494",299,241,3.661110704101,58
"44495",299,242,3.6295543550488,57
"44496",299,243,4.12991633529505,56
"44497",299,244,3.15977453587605,55
"44498",299,245,2.5029350667451,54
"44499",299,246,3.35181869408298,53
"44500",299,247,4.31966976056435,52
"44501",299,248,4.01873415548578,51
"44502",299,249,4.41222198213213,50
"44503",299,250,3.26192919162323,49
"44504",299,251,3.5131372406446,48
"44505",299,252,3.39414616217307,47
"44506",299,253,2.68952707606619,46
"44507",299,254,2.90501117313015,45
"44508",299,255,3.26390400464073,44
"44509",299,256,2.46467800350448,43
"44510",299,257,3.13688145073287,42
"44511",299,258,3.10502889040543,41
"44512",299,259,1.27815321902933,40
"44513",299,260,0.648346218369708,39
"44514",299,261,0.873324122406341,38
"44515",299,262,1.25459093354798,37
"44516",299,263,2.31424383754496,36
"44517",299,264,3.26711440401366,35
"44518",299,265,2.94728675942787,34
"44519",299,266,3.48434193853921,33
"44520",299,267,3.49598825936486,32
"44521",299,268,3.88869396407766,31
"44522",299,269,3.41809160335407,30
"44523",299,270,3.31229202881569,29
"44524",299,271,2.68090507222243,28
"44525",299,272,2.26461067155274,27
"44526",299,273,2.52141878412065,26
"44527",299,274,3.1582232556357,25
"44528",299,275,3.69927624004334,24
"44529",299,276,2.55664626421127,23
"44530",299,277,0.814321218796695,22
"44531",299,278,1.82418011908886,21
"44532",299,279,0.982189139403608,20
"44533",299,280,2.44641177423379,19
"44534",299,281,2.18931303363596,18
"44535",299,282,2.06423112667819,17
"44536",299,283,2.71783891759873,16
"44537",299,284,1.96825282430213,15
"44538",299,285,3.34080909182825,14
"44539",299,286,2.67706150864159,13
"44540",299,287,2.01634833483762,12
"44541",299,288,3.47708747841534,11
"44542",299,289,3.8407447426451,10
"44543",299,290,1.96761470425115,9
"44544",299,291,1.51370276354337,8
"44545",299,292,3.13531748067175,7
"44546",299,293,4.23692211706855,6
"44547",299,294,2.80455243499277,5
"44548",299,295,2.18288337030978,4
"44549",299,296,1.67657060961561,3
"44550",299,297,1.01593828892978,2
"44551",299,298,1.05808512397632,1
"44552",300,1,2.19293059754566,299
"44553",300,2,3.28145273876103,298
"44554",300,3,7.93847068964187,297
"44555",300,4,6.33501552427439,296
"44556",300,5,6.71614298549509,295
"44557",300,6,7.36544314979933,294
"44558",300,7,6.9004711156808,293
"44559",300,8,7.99883358904833,292
"44560",300,9,10.7385255847484,291
"44561",300,10,7.9903219317775,290
"44562",300,11,6.55350055778578,289
"44563",300,12,8.09405630984435,288
"44564",300,13,9.08541008437935,287
"44565",300,14,7.54889562844841,286
"44566",300,15,6.34225422154503,285
"44567",300,16,6.29371583044007,284
"44568",300,17,6.88047823405973,283
"44569",300,18,4.983745859225,282
"44570",300,19,3.43434089371211,281
"44571",300,20,5.45941505228625,280
"44572",300,21,9.73099830967921,279
"44573",300,22,9.8276528260536,278
"44574",300,23,9.53053762675389,277
"44575",300,24,8.6977896882591,276
"44576",300,25,6.15528767459327,275
"44577",300,26,6.08643450320295,274
"44578",300,27,6.15202556183741,273
"44579",300,28,5.25512271018731,272
"44580",300,29,6.1169862792022,271
"44581",300,30,5.8931277372101,270
"44582",300,31,6.35541495748627,269
"44583",300,32,5.94571491273134,268
"44584",300,33,4.71803478026921,267
"44585",300,34,8.52249660810412,266
"44586",300,35,6.49965508040046,265
"44587",300,36,5.06094394707628,264
"44588",300,37,5.31066973401137,263
"44589",300,38,5.20840154746928,262
"44590",300,39,8.5827177790922,261
"44591",300,40,7.81227757401505,260
"44592",300,41,8.30287817699446,259
"44593",300,42,7.54856273301955,258
"44594",300,43,5.86151788425821,257
"44595",300,44,5.57315497101552,256
"44596",300,45,6.84456642974361,255
"44597",300,46,8.17233346572736,254
"44598",300,47,5.82350833116948,253
"44599",300,48,2.99514704314407,252
"44600",300,49,3.84132039335364,251
"44601",300,50,9.39605442055198,250
"44602",300,51,6.24802097522226,249
"44603",300,52,5.90299216525082,248
"44604",300,53,6.42344919172544,247
"44605",300,54,7.7241915374993,246
"44606",300,55,4.44507638160401,245
"44607",300,56,4.50609275806237,244
"44608",300,57,5.10131291055914,243
"44609",300,58,3.71906504979761,242
"44610",300,59,2.63360355618831,241
"44611",300,60,5.54347488596869,240
"44612",300,61,6.30808092001095,239
"44613",300,62,8.25413558985166,238
"44614",300,63,5.01205333811142,237
"44615",300,64,2.25408414128713,236
"44616",300,65,4.41583317772248,235
"44617",300,66,7.51025765509875,234
"44618",300,67,6.38673324918853,233
"44619",300,68,3.57174020625252,232
"44620",300,69,7.56734779158932,231
"44621",300,70,4.25776655626431,230
"44622",300,71,4.1001034697342,229
"44623",300,72,4.23431476278595,228
"44624",300,73,5.13732029443135,227
"44625",300,74,3.69977680552396,226
"44626",300,75,1.91556435849092,225
"44627",300,76,2.39552815072752,224
"44628",300,77,3.60983958522259,223
"44629",300,78,5.30071632924182,222
"44630",300,79,4.74268424468863,221
"44631",300,80,2.53218392041955,220
"44632",300,81,1.92162801138948,219
"44633",300,82,2.77021563040736,218
"44634",300,83,3.95496970730469,217
"44635",300,84,6.13282930644825,216
"44636",300,85,6.51323483201993,215
"44637",300,86,5.99267432908534,214
"44638",300,87,7.16589054894079,213
"44639",300,88,6.64979886187791,212
"44640",300,89,4.27880718452259,211
"44641",300,90,4.51165152285697,210
"44642",300,91,4.72871809002864,209
"44643",300,92,3.59076176263229,208
"44644",300,93,3.83134610492273,207
"44645",300,94,6.56813316752963,206
"44646",300,95,4.66647873869477,205
"44647",300,96,4.38290911971113,204
"44648",300,97,2.28778315553854,203
"44649",300,98,2.8925591215171,202
"44650",300,99,3.3279843659369,201
"44651",300,100,1.5015156356118,200
"44652",300,101,4.21515683175385,199
"44653",300,102,2.13857404709544,198
"44654",300,103,1.43595466871717,197
"44655",300,104,3.0655220680131,196
"44656",300,105,1.59343197182671,195
"44657",300,106,2.92807690413117,194
"44658",300,107,3.81778536167015,193
"44659",300,108,3.08188177705351,192
"44660",300,109,2.07872536932743,191
"44661",300,110,3.81794688837404,190
"44662",300,111,4.44259450803166,189
"44663",300,112,3.24364499740699,188
"44664",300,113,1.05596052935294,187
"44665",300,114,1.76969025408425,186
"44666",300,115,2.49237956782631,185
"44667",300,116,4.67232532315464,184
"44668",300,117,3.73800600854255,183
"44669",300,118,4.52081860859555,182
"44670",300,119,3.66055419344567,181
"44671",300,120,2.69052228631561,180
"44672",300,121,1.68769297797684,179
"44673",300,122,2.09018617917818,178
"44674",300,123,4.88498962157627,177
"44675",300,124,3.14760193477394,176
"44676",300,125,4.01763675003591,175
"44677",300,126,2.19844185161487,174
"44678",300,127,3.29918293536151,173
"44679",300,128,3.91951027616587,172
"44680",300,129,3.0019363155341,171
"44681",300,130,4.41117607893157,170
"44682",300,131,3.48100857039062,169
"44683",300,132,1.72346049168846,168
"44684",300,133,1.23549705123283,167
"44685",300,134,2.32805760148626,166
"44686",300,135,2.34951289193321,165
"44687",300,136,2.75084091320701,164
"44688",300,137,2.65105324883362,163
"44689",300,138,1.6780684695723,162
"44690",300,139,2.23080583250269,161
"44691",300,140,2.85291662166245,160
"44692",300,141,4.29719712324507,159
"44693",300,142,3.1598972980026,158
"44694",300,143,2.85652740282531,157
"44695",300,144,3.23158454733719,156
"44696",300,145,4.16675907568295,155
"44697",300,146,4.44669563913385,154
"44698",300,147,4.8259238800692,153
"44699",300,148,3.74078456708351,152
"44700",300,149,3.06600109077647,151
"44701",300,150,5.52867973228415,150
"44702",300,151,7.07706372322302,149
"44703",300,152,5.72408685511822,148
"44704",300,153,7.96495682366691,147
"44705",300,154,6.11560670972993,146
"44706",300,155,5.81421825944221,145
"44707",300,156,4.68543243126839,144
"44708",300,157,5.34663286123885,143
"44709",300,158,5.109186243174,142
"44710",300,159,6.87731489650507,141
"44711",300,160,7.60713690375985,140
"44712",300,161,6.51734195541118,139
"44713",300,162,5.54933721232951,138
"44714",300,163,4.1916795209877,137
"44715",300,164,6.10888384739855,136
"44716",300,165,5.37616807902695,135
"44717",300,166,5.00496002336168,134
"44718",300,167,3.40824660323019,133
"44719",300,168,3.77700180236368,132
"44720",300,169,5.29819869961087,131
"44721",300,170,5.58342934848772,130
"44722",300,171,3.45560005464793,129
"44723",300,172,3.84250849066332,128
"44724",300,173,5.24771185531793,127
"44725",300,174,5.47790413125396,126
"44726",300,175,5.47178189526932,125
"44727",300,176,5.67908540057745,124
"44728",300,177,6.5653905915097,123
"44729",300,178,5.40967190464789,122
"44730",300,179,6.08202560528052,121
"44731",300,180,6.46269873124287,120
"44732",300,181,5.90595699671921,119
"44733",300,182,7.50575243236412,118
"44734",300,183,7.28796590932414,117
"44735",300,184,5.0398065788105,116
"44736",300,185,6.39135183231612,115
"44737",300,186,6.67774656642511,114
"44738",300,187,5.15222691262232,113
"44739",300,188,5.67212212652959,112
"44740",300,189,4.5181860574382,111
"44741",300,190,5.43815788881871,110
"44742",300,191,5.90272467541576,109
"44743",300,192,7.13703603065637,108
"44744",300,193,6.75321001746331,107
"44745",300,194,6.01872999928704,106
"44746",300,195,5.98526164594601,105
"44747",300,196,4.65759101184289,104
"44748",300,197,4.8898659978745,103
"44749",300,198,5.79915455179054,102
"44750",300,199,5.70825031304241,101
"44751",300,200,7.12661130125036,100
"44752",300,201,6.95274399204244,99
"44753",300,202,7.69590216913715,98
"44754",300,203,9.22460968798518,97
"44755",300,204,9.13919066286677,96
"44756",300,205,8.13582383592233,95
"44757",300,206,6.4557683426021,94
"44758",300,207,6.12497296927718,93
"44759",300,208,7.0935511870043,92
"44760",300,209,6.82025103060719,91
"44761",300,210,7.9697807553089,90
"44762",300,211,7.53759384278027,89
"44763",300,212,7.50755306643679,88
"44764",300,213,6.67129548575027,87
"44765",300,214,6.71036712535065,86
"44766",300,215,5.81404762433095,85
"44767",300,216,4.07185826924891,84
"44768",300,217,4.93932993766638,83
